review,label
warna sesuai pesan,1
minta army kirim hijau botol kecewa,1
sen sweater datang hoodie,0
sen kuning terus dichat sama penjualnyaaa kalau kuning abis terus bilang tuker hitam kalau gada hitam mo cancel aja datang ntah warna apaa apa warna hitam baru,0
maaf kasih bintang produk ga sesuai pesan pesan ungu datengnya item kalau stok warna baju habis konfirmasi,1
minta hitam dateng moca,0
sablon gak sesuai sama gambar kirim gak custom sini,1
respon jual baik kerja sama udah mohon dicancel msih aja udah panjang garansi shope kirim hari lebih parah topi salah kirim costum malah kirim anjing ga laku jual kau,1
sen warna hijau kirim abu abu minta retur ga layan kalau stok kosong dicancel bukan sembarang kasih warna layan buruk,0
kapok belanja sini banyak drama layan salah double order pas dkonfrm aju batal pesan pura ga mudeng bilang udah proses padahal proses lama ga nyambung balas chatnya bt hindar hadeuh moga berkah yah usaha,0
bahan panas udah cuci bau tak enak terus bulu maaf tp ada,0
kecil respon chat barang kirim kecewa,1
gede respon chat kirim barang kecewa,1
chatingan gak guna minta ukur s eh kirim ml nih gede banget capek deh,1
layan turun pesan prtma minta tulis besarin udah malah datang kecil pesan dua sama tulis tetap kecil padahal bilang malah datang tetap kecil langgan banget padahal moga layan ditingkatin lg,0
pesan ukur xxxl datang ukur xl,1
kalau ngirim barang sesuai mesan mesan switer pesan pake resleting kalian konfirmasi saya cuma masalah warna bukan model kecewa mana pesan,0
produk jelek sen gambar kirim polos admin dichat ga balas jangan beli sini rugi,0
balas pesan lama sekali cht sore balas besok kirim kurir jelas sekarang barang tanggal sekarang tanggal,0
org beli switer kirim sepeda hm,1
jelek kali kualitas jual kurang responsif emas sangat lama stock abis jadi hati kalau pesan jangan kira apa kalian pesan stocknya nyaris lebih lihat oiya tulis pertanggungjawabkan,0
tipu pesan hoodie crop sama topi hoodie topi ongkir semua rb jadi bayar rb pas buka kok isi cuma hoodie topi gak amanah dong kalau jual jangan enak,0
topi kirim bagaimana adminnya amanah jual,1
kecewa jual respon chatnya slow pesan pcs ukur lyang kirim l sama xludah slow respon kirim barang lama sama barang terima tdak sesuai ekspetasi,1
kirim kaya tai lama banget sellernya kurang tegas masa pesan hari mas kemas aja kan tai buat temen temen semua jan beli toko udah lama seller gak tanggung jawab sepenuh,0
warna ukur kirim salah,1
bintang aja kurang muas layan kirim lama,1
udah beli kali bahan e bagus pas beli gila tipis banget bau kayak daging bukan bau baju baru,0
salah kirim order hoodienya eh kirim sweater biasa crop top gak hoodienya mau direfund jual slow respon,1
pas mau order barang sedia terus tiba tiba dikabarin kalau warna mau habis ganti warna padahal pas cekout stocknya gasuka sama layan nya,1
bagus si gara gara ga lama ga bales chat jadi kirim warna gak sesuai pesan,0
barang sih bagus lebih tingkat layan masa aku udah cencel udah iyain sama adminnya phpin dong barang kirim aku cancel buat nambah jumlah produk bukan mau cencel gak jadi ambil parah sihh adminnya bikin emosi,0
proses packgingnya lama banget padahal sama jakarta terus slow respon jugaa baik,1
konfirmasi warna,1
kali lebih teliti sist jangan buat langgan kecewa minta size xl kasih s,1
kecewa pesan biru baby info habis ganti navy kirim abu tua,0
lamban respon lama sekali,0
barang ga ready padahal udah bayar tanya gimana kejalasannya ga direspon kecewa banget sama toko barang ga uang ga,1
gatau ah kesel bgt emang si aku telat balas chatnya gamasuk notifnya tp enggak tunggu dulu kayak yaallah kaga kepake dah neh udah punya warna,0
mau nang banget kalau memang gak warna pesan konfirmasi sama langgan malah diem aja aku gak sen peach padahal and sweaternya kaku,1
gak konfirmasi kalau warna kosong,0
bilang udah kirim paket ga udah kalau chat responnya lama nyesel beli sini baru pertama kali beli padahal,0
kualitas produk biasa sablon printing mudah kelupas respon jual sangat lambat responsip proses kirim pihak ekspedisi sangat lama sangat kecewa beli sini aju batal ngga ditanggapin kapok dah,0
pesan hr sabtu pake jasa gosend instant tp nyampe senin dichat hr sabtu kata segera kirim minggu dichat ga balas padahal status online kalau tau ga kirim grab instant jangan diadain,0
emas lama tp barang bagus,0
udah buat note pesan allah pas datang kecewa banget rasa ken balikin balikin uang aku kesel minta ampun udah tulis baca minta padahal nah aku bilang fontnya sama model eh malah tulis sama,1
sekali cuci langsung bulu barang jelek,0
kualitas biasa aja udah gitu responnya lama banget kalau emang ga grab instant jangan dicantumin pilih pake grab instant nyampenya hari apa coba,0
pesan warna mocca chat udah bilang warna mocca kirim warna abu gak konfirmasi dulu kalau mocca habis mau ganti warna apa admin perhati yaa kecewa kalau,1
jual kurang teliti salah ukur kapok belanja sini kurang amanah,0
toko tipu barang uang bayar responnya biasa aja uang sekarang kembali kalau barang uang langsung kembali bukan malah responnya biasa aja,0
uang kembalikkan toko respon sama sekali tunggu lama berapa hari barang harus cepat uang kembali jangan buat orang tunggu lama toko sama toko tipu sangat kecewa atas layan toko,0
sen xxxl sama xl kirim xxl sama l kalau sesuai ukur deskripsisudahlah aku gak ken ribet terima aja,1
baru pertama kali beli udah kecewa warna udah sesuai kain gak bagus kayak kain sisa sisa terus robek bagi punggung,0
hoddie besar panjang banget,1
jelek layan salah ukur baru beli hari dipake salah ukur eh tulis kelupas aneh telat kirim hari pokok jangan beli toko kalau mau kecewa,0
kirim salah warna sama pes terus bagi kotor,0
kecewa warna ga sesuai sama katalog minta tuker malah gabisa padahal rela kalau mesti bayar ongkir lg heran,1
layan adminnya kurang responsif tanggung jawab kirim paket tuju kecewa banget,0
pesan kaos sweatshirt kirim kaos,0
mesennya kuning baby kuning babynya jadi ngechat aku nanya mau warna gw jawab bilang marron aja kok datang kuning sih recomended banget,0
pesan sweater samasama ukur l datang sesuai satu kecil satu besar satu ukur l sarung ukur m sebenernya produk rekomen pelayannanya terlalu slowrespon jelas udah jelas tanya ulang,1
pesan item nyampenya pas klaim minta video unboxing awal pake invoice aja tp tetep aja tolak jadi bayar item kasih maaf aja padahal barang bagus,0
sen apa kirim apa,0
assalamualaikum nih kak produk bagus sangat kecewa respon paham pesan jumpernya memang warna hitam desain warna logo custom hijau pink more logo ngeblur padahal ingat kirim gambar lewat gmail,1
tipis bgt ken kembali dana malah tolak unsur paksa,0
dah neng barang nyampe warna size sesuai tp buat kecewa jahit bagi topi atas kepala gak jahit bener jadi yah mau ga mau hrs tukang jahit lg baik biaya lg order belum dah minggu janji mau ganti biaya resleting rusak nyata sekarang ga ganti jahit,0
semua serba lambat kecewa,0
parah jual sen pcs cuman kasih pcs gilir dichat ga dibales,0
beli barang kirim cuma dichat tele minta refund kirim barang mau alas minta video unboxing mana tau kalau suruh video unboxing gaada tulis suruh unboxing gabakalan tau kalau barang kurang jadi gaada video udah difotoin buka gapercaya padahal jel,0
kontol gw beli kemaren k sekarang malah k jujur lah kalau jual bahan lumayan jahit tipis,0
kaos kirim beda warna merah bahanya tipis beda sama biru bentuk lengan ga sama kaya kaos reject nyesel beli sini,0
minta warna abu kirim warna ijo botol keluar duit x nih udah punya anak warna abu punya ortu nya warna ijo gak teliti banget pertama akhir kali belanja sini cukup sekian terima kasih,1
baru pertama aku pesan sini aku pesan warna kuning datang malah pink baby aku sedih banget terus jahit begini ganti gak hoodie aku kirim ganti aku sangat kecewa emang baru pertama pesan sini bijak min,0
pesan mocca datang maroon,0
barang kirim salah model terus kata suruh kirim ulang kirim ulang kata barang salah tukar kirim balik dateng sekarang dichat balas,0
pesan reject admin chat slow respon sempat tawarin return hari gaada jawab dong kali hati kirim lama banget hari baru alamat,0
ukur s nya pendek sekali anak,0
heran salah bordir terus sih bilang sisi kembar bordir paksa bongkar bordir toko bikin rugi uang refund kembali banyak alas,0
loh kan barang kok bilang gak datang cuman parcel datang order isi pcs batal akibat terlalu lama emas tiap hari ingat suruh tunggu ujung ujung batal mulai tanggal sekarang,0
sungguh kecewa emas lama pesan banyak ujung ujung batal respon adminnya sangat lama pdahal barang barang nanti sama temen temen banyak orang kecewa atas proses lama emas,0
rapi mudah sobek,1
kecewa keluh tanggap barang salah ukur salah pesan kirim hampir semua warna stok nyata,0
gw pesan warna a terus pas gw cek shopee chat kata warna pesan gw habis gw bilang warna apa bilang udah proses lah kok egois gw malas aju kembali kecewa sama admin sweaterpolos btw sweaternya reject,0
pesan warna peach datang warna putih mau kalau mau kirim info lah kalau memang barang nya gak ready warna peach,0
udah terima pesan beli kecewa resletingnya gak tutup padahal beli belum gak masalah mudah depan karyawan bagi qc nya lebih detail ngecek resletingnya,1
warna bukan putih bahan kurang serap nyaman pakai,0
parah responnya ajak ngobrol mas ga ngerti adminnya kirim paket sesuai apa terima cukup tau belanja olshop kapok,0
sen nasa eh malah dateng polos hadeh,0
barang kirim kotor,0
kasih tau bordir warna kuning gambar samping malah bikin mau mau konfirmasi kapok bos,0
order sweater bordir chillnya tp kasih polos padahal foto bordir,1
masa sen sweater masker dateng cuman sweater aja lebih teliti packing barang,1
costum ga sesuai cacat padahal contoh udah kasih kurang apa coba terang udah lengkap aneh bgt kira ngasih contoh sesuai sama order nyata sama aja emang kualitas jelek mau gimana bakal cacat so far sesuai sih sama harga udah gatau baju ga peduli,1
pesan tulis malah kirim polos,0
sering salah buat tulisannnya sering salah buat posisi udah lama nunggu hasil kecewa rugi mau jual gak laku cust gak terima refund uang lama gak jelas slow respon anjir bad seller,0
kirim warna peach kirim biru rekomendasi beli sini jual ramah tanya jawab pokok kalian jangan beli sini biar jadi korban,0
pesan warna salmon kata habis ganti mocca datang mocca beige cht adminnya terus syarat video unboxing foto segala macam gak video kan gak tau kalau bakal jadi kaya gin moga lebih baik,0
bahan jelek banget adminnya gak pernah becus sen apa kirim apa padahal udah kali sen,0
sad sebel jadi hitam,0
salah kirim slow respon complain teliti,1
beli warna pink baby dateng malah warna tosca,1
kecewa ken warna putih dateng kuning konfirmasi dulu udah kuning ngejreng banget butuh putih ga suka warna kuning ga kepake,0
warna sesuai pesan sih aju kembali saya repot,0
service sangat jelek umur hidup belanja baru kali seller begini order tanggal kirim tanggal barang lengkap salah datang minta refund tp ribet merespon diskusi shopee proses refund jadi lama kapok belanja sini moga korban,0
kapok belanja sini usaha positif kalau nilai bintang mungkin lalai nyata banyak korban sini ckck,0
baju anak order size kirim size tp seller ga niat ganti jangan korban lg order pcs tp datang cuma salah size lg,0
sen warna salmon kata sellernya sold out aku konfirmasi ganti warna orange datang malah pink terang kesel bgt sellernya slow respon banget kualitas beda bordir kayak barang reject,0
jelek ah warnane bladus,0
barang proses lama gak sesuai gambar datang,0
dkirim double udah bilang padahal tp gak mau batal,0
kirim beda warna sama sen padahal udah dichat buat mastiin warna slowrespon banget,1
ga sesuai pesan beli warna coklat muda dateng coklat tua,0
salah posisi bordir harus belakang sangat buruk layan chat gak balas,0
warna apa kirim apa cobak,0
selernya ga sesuai bilang bakal kirim l malah xl padahal bilang bakal kirim l tau bakal kirim xl mending batalin percuma barang ga make kalau bilang kalau ga bilang ga jangan bilang tau nya ga kecewa,0
ga sesuai ukur padahal udah ngukurin kecewa dah kirim lama responnya lama,0
order size l malah datang xl benar langgan pesan sini tp entah kecewa bgtchatnya lama banget balas barang lama sampe,0
kirim lama jahit kurang rapi kalau bahan dasar si oke tebal ukur terlalu kecil,0
ukur beda baju besar,1
wkwk aduh aduh udah langgan dulu wkwk tetap aja tipu padahal sen masker kirim minta balikin ga balas wkwk hati hati bro mau langgan apa sini tetap bahaya,1
jujur baru kecewa ama seller bru kali order sweater basic polos warna ukur xl tp konfirmasi warna ga hari turut ubah ga cek pertama langsung selesai jg bayar order bukan baru tanya barang,0
desain ga sesuai ingin adminnya jelas salah malah nyalahin balik chat ending ga jelas kalau emang gabisa return refund bilang aja ga ngegantung bahan ga bagus banget panas bilang buat hari nyata lama,0
gak sesuai warna ganti chat gak balas,1
emas super lama hampir dibatalin otomatis sama sistem parah barang kirim gak sesuai pesan mau return jamin barang bakal kirim jadi yaudahlah ikhlasin aja,0
iya masker ga kirim gaada dalem cuma jaket aja moga ga pikun langgan,0
gak tau skill cara baca jual tingkat dewa kaya sen l kirim xl alhasih gede begong baju,1
kirim lama banget pesan hari senin baru hari jumat malam tadi mau cancel warna mau gak jual malah tolak aju batal paksa buat beli warna mau padahal butuh hari jumat pagi butuh buru,0
sen item sama putuh dateng nya biru,1
jangan beli sini jelek,0
kirim sangat lambat respon admin sangat lambat sekali order tanggal juli kirim padahal pakai grab same day chat admin kali kata mau kirim sampai baru kemarin tanggal juli sore barang baru padahal minta item,0
bahan jelek cropnya gunting sendiiri bulu kirim lama,0
bahan jelek bulu kirim lama,0
order masker kain karet datengnya bukan kaya gambar sedikit kecewa,0
beli masker tp masker ga kirim suruh ngajuin kembali nyata koin potong buat transaksi gak balik kalau emang stock kosong infoin dong rugi koin rb gara barang gak kirim bukan masalah nominal koin dpt ngumpulin transaksi loh bukan diskon moga amanah deh,0
team designnya kurang teliti jadi akibat fatal kayak gin tingkat lg kerja teamnya waktu kerja standar terlalu lama cepat adminnya ajak komunikasi pas komplain good,0
